Elements	Point	Region	Count	First visit
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.025 0.025 0.625 0.025 0.025]	329	1	288.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.025 0.225 0.025 0.025 0.425]	330	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.225 0.025 0.425 0.025 0.025]	331	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.025 0.225 0.025 0.225 0.225]	332	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.025 0.225 0.225 0.025 0.225]	333	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.025 0.225 0.225 0.225 0.025]	334	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.025 0.225 0.425 0.025 0.025]	335	1	271.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.025 0.425 0.025 0.025 0.225]	336	1	198.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.025 0.425 0.025 0.225 0.025]	337	1	117.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.025 0.425 0.225 0.025 0.025]	338	1	160.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.425 0.025 0.025 0.025 0.025 0.225]	339	2	142.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.225 0.025 0.025 0.025 0.425]	340	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.225 0.025 0.025 0.225 0.225]	341	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.225 0.025 0.025 0.425 0.025]	342	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.225 0.025 0.225 0.025 0.225]	343	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.025 0.225 0.025 0.425 0.025]	344	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.425 0.025 0.025 0.025 0.225 0.025]	345	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.025 0.025 0.025 0.425 0.025]	346	1	57.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.425 0.025 0.225 0.025 0.025 0.025]	347	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.625 0.025 0.025 0.025 0.025 0.025 0.025]	348	4	105.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.425 0.225 0.025 0.025 0.025 0.025 0.025]	349	1	208.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.425 0.025 0.225 0.025 0.025 0.025 0.025]	350	3	182.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.425 0.025 0.025 0.225 0.025 0.025]	351	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.425 0.025 0.025 0.025 0.225 0.025 0.025]	352	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.425 0.025 0.025 0.025 0.025 0.225 0.025]	353	5	64.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.425 0.025 0.025 0.025 0.025 0.025 0.225]	354	5	33.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.425 0.025 0.025 0.025 0.025 0.025]	355	2	174.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.225 0.225 0.025 0.025 0.025 0.025]	356	1	194.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.225 0.025 0.225 0.025 0.025 0.025]	357	1	256.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.225 0.025 0.025 0.225 0.025 0.025]	358	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.225 0.025 0.025 0.025 0.225 0.025]	359	2	276.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.225 0.025 0.025 0.025 0.025 0.225]	360	2	205.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.425 0.025 0.025 0.025 0.025]	361	3	190.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.425 0.025 0.025 0.225 0.025 0.025 0.025]	362	1	110.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.225 0.025 0.225 0.025 0.025]	363	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.225 0.225 0.025 0.025 0.025]	364	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.425 0.225 0.025 0.025 0.025 0.025]	365	1	179.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.025 0.025 0.025 0.025 0.425]	366	2	97.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.025 0.025 0.025 0.225 0.225]	367	2	49.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.025 0.025 0.225 0.025 0.225]	368	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.025 0.025 0.225 0.225 0.025]	369	1	261.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.625 0.025 0.025 0.025 0.025 0.025]	370	1	145.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.025 0.225 0.025 0.025 0.225]	371	1	254.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.025 0.225 0.025 0.225 0.025]	372	1	218.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.025 0.225 0.225 0.025 0.025]	373	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.025 0.425 0.025 0.025 0.025]	374	1	275.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.225 0.025 0.025 0.025 0.225]	375	3	184.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.025 0.025 0.425 0.025 0.025]	376	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.225 0.025 0.025 0.225 0.025]	377	1	168.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.05 0.25 0.05 0.25 0.05]	378	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.05 0.25 0.05 0.05 0.25]	379	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.05 0.05 0.45 0.05 0.05]	380	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.05 0.05 0.25 0.25 0.05]	381	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.05 0.05 0.05 0.45 0.05]	382	1	241.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.05 0.05 0.05 0.25 0.25]	383	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.05 0.05 0.05 0.05 0.45]	384	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.05 0.25 0.25 0.05 0.05]	385	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.05 0.05 0.25 0.05 0.25]	386	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.05 0.45 0.05 0.05 0.05]	387	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.25 0.05 0.05 0.25 0.05 0.05]	388	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.25 0.05 0.25 0.05 0.05]	389	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.25 0.25 0.05 0.05 0.05]	390	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.45 0.05 0.05 0.05 0.05]	391	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.25 0.05 0.05 0.05 0.05 0.25]	392	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.25 0.05 0.05 0.05 0.25 0.05]	393	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.25 0.05 0.25 0.05 0.05 0.05]	394	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.25 0.25 0.05 0.05 0.05 0.05]	395	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.45 0.05 0.05 0.05 0.05 0.05]	396	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.25 0.05 0.05 0.05 0.05 0.05 0.25]	397	3	50.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.25 0.05 0.05 0.05 0.25]	398	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.25 0.05 0.05 0.25 0.05]	399	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.25 0.05 0.05 0.05 0.25 0.05 0.05]	400	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.25 0.05 0.25 0.05 0.05 0.05 0.05]	401	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.25 0.25 0.05 0.05 0.05 0.05 0.05]	402	4	176.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.45 0.05 0.05 0.05 0.05 0.05 0.05]	403	2	281.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.25 0.05 0.05 0.05 0.05 0.25 0.05]	404	1	269.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.25 0.05 0.05 0.25 0.05 0.05 0.05]	405	1	231.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.225 0.225 0.025 0.025 0.025]	406	1	232.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.225 0.025 0.225 0.025 0.025]	407	1	292.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.225 0.025 0.025 0.225 0.025]	408	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.225 0.025 0.025 0.025 0.225]	409	1	143.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.025 0.425 0.025 0.025 0.025]	410	3	100.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.025 0.225 0.225 0.025 0.025]	411	1	249.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.025 0.025 0.425 0.025 0.025]	412	1	237.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.025 0.225 0.025 0.025 0.225]	413	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.025 0.025 0.225 0.225 0.025]	414	1	4.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.025 0.025 0.225 0.025 0.225]	415	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.025 0.025 0.025 0.425 0.025]	416	6	55.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.025 0.025 0.025 0.225 0.225]	417	3	45.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.025 0.025 0.025 0.025 0.425]	418	7	83.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.025 0.225 0.025 0.225 0.025]	419	1	6.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.425 0.025 0.025 0.025 0.025]	420	2	112.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.225 0.025 0.025 0.025 0.225 0.025]	421	3	59.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.225 0.025 0.025 0.225 0.025 0.025]	422	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.225 0.025 0.225 0.025 0.025 0.025]	423	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.225 0.225 0.025 0.025 0.025 0.025]	424	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.425 0.025 0.025 0.025 0.025 0.025]	425	2	140.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.225 0.025 0.025 0.025 0.025 0.025 0.225]	426	31	9.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.225 0.025 0.025 0.025 0.025 0.225 0.025]	427	13	51.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.225 0.025 0.025 0.025 0.225 0.025 0.025]	428	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.225 0.025 0.025 0.225 0.025 0.025 0.025]	429	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.225 0.025 0.225 0.025 0.025 0.025 0.025]	430	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.225 0.225 0.025 0.025 0.025 0.025 0.025]	431	18	0.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.425 0.025 0.025 0.025 0.025 0.025 0.025]	432	12	15.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.225 0.025 0.025 0.025 0.025 0.225]	433	1	43.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.45 0.05 0.05 0.05 0.25 0.05 0.05 0.05]	434	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.45 0.05 0.05 0.05 0.05 0.05 0.25 0.05]	435	1	70.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.45 0.05 0.05 0.05 0.05 0.05 0.05 0.25]	436	2	138.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.45 0.05 0.05 0.05 0.05 0.25 0.05 0.05]	437	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.45 0.05 0.25 0.05 0.05 0.05 0.05 0.05]	438	3	91.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.45 0.05 0.05 0.25 0.05 0.05 0.05 0.05]	439	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.45 0.25 0.05 0.05 0.05 0.05 0.05 0.05]	440	5	2.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.625 0.025 0.225 0.025 0.025 0.025 0.025 0.025]	441	3	167.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.625 0.025 0.025 0.225 0.025 0.025 0.025 0.025]	442	1	115.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.625 0.025 0.025 0.025 0.225 0.025 0.025 0.025]	443	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.625 0.025 0.025 0.025 0.025 0.225 0.025 0.025]	444	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.625 0.025 0.025 0.025 0.025 0.025 0.225 0.025]	445	2	171.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.625 0.025 0.025 0.025 0.025 0.025 0.025 0.225]	446	4	10.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.625 0.225 0.025 0.025 0.025 0.025 0.025 0.025]	447	25	7.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.65 0.05 0.05 0.05 0.05 0.05 0.05 0.05]	448	2	3.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.825 0.025 0.025 0.025 0.025 0.025 0.025 0.025]	449	6	71.0
